local_date,station,c_mean_24,p_max_24,p_min_24,ra1_sum_24,ra3_sum_24,rh_mean_24,t_mean_24,t_max_24,t_min_24,td_mean_24,tn6_min_24,tx6_max_24,v_min_24,wg_max_24,wmx_max_24,ws_mean_24,ws_max_24,c_mean_day,ra1_sum_day,rh_mean_day,rh_min_day,t_max_day,tx6_max_day,wg_max_day,wmx_max_day,ws_mean_day,ws_max_day,c_mean_night,ra1_sum_night,rh_mean_night,rh_max_night,t_min_night,tn6_min_night,wg_max_night,wmx_max_night,ws_mean_night,ws_max_night
2021-03-30,FACT,28.958334,1016.0,1013.0,0.0,0.0,77.254166,18.416666,23.0,16.0,14.041667,,,8000.0,,,4.8124995,7.2,24.615385,0.0,67.18462,49.9,23.0,,,,5.6153846,7.2,22.727272,0.0,87.127266,93.8,15.0,,,,3.1727273,5.1
2021-03-31,FACT,41.666668,1015.0,1014.0,0.0,0.0,88.966675,16.166666,18.0,15.0,14.333333,,,9999.0,,,2.9166667,4.6,,0.0,,,,,,,,,27.857143,0.0,80.942856,87.8,15.0,,,,4.785714,6.7
2021-04-01,FACT,14.545455,1020.0,1017.0,0.0,0.0,66.0409,17.954546,21.0,15.0,11.227273,,,9999.0,,,7.0136366,10.3,11.153846,0.0,58.12308,49.4,21.0,,,,8.146154,10.3,5.769231,0.0,75.22309,87.9,16.0,,,,4.9076915,8.2
2021-04-02,FACT,2.0833333,1020.0,1017.0,0.0,0.0,66.4375,18.375,22.0,16.0,11.791667,,,9999.0,,,3.6499996,5.7,3.5714285,0.0,61.978573,49.4,22.0,,,,3.6142857,5.7,0.0,0.0,76.18666,87.6,12.0,,,,2.0866668,4.1
2021-04-03,FACT,0.0,1020.0,1017.0,0.0,0.0,64.696,18.36,26.0,12.0,10.52,,,9999.0,,,2.9599998,5.7,0.0,0.0,51.17857,25.9,26.0,,,,3.8571422,5.7,44.117645,0.0,90.06471,100.0,16.0,,,,2.4588234,4.1
2021-04-04,FACT,59.166668,1019.0,1016.0,0.0,0.0,86.956665,19.133333,23.0,16.0,16.8,,,3000.0,,,3.9366667,8.7,66.17647,0.0,83.01765,68.8,23.0,,,,3.7352943,7.2,14.285714,0.0,88.528564,93.8,17.0,,,,5.9285707,8.7
2021-04-05,FACT,17.708334,1020.0,1018.0,0.0,0.0,79.041664,18.208334,21.0,17.0,14.416667,,,9999.0,,17.0,7.554167,12.3,25.0,0.0,74.661545,67.9,21.0,,,17.0,8.853846,12.3,8.928572,0.0,79.71428,82.4,14.0,,,,4.9714284,9.3
2021-04-06,FACT,0.0,1019.0,1016.0,0.0,0.0,68.696,18.48,25.0,14.0,12.04,,,9999.0,,,3.508,7.2,0.0,0.0,57.607143,38.7,25.0,,,,3.4642856,5.7,0.0,0.0,89.26428,93.7,15.0,,,,4.078571,5.7
2021-04-07,FACT,0.0,1020.0,1016.0,0.0,0.0,80.666664,17.75,23.0,15.0,14.125,,,7000.0,,,5.5625,8.7,0.0,0.0,71.85385,56.9,23.0,,,,6.0307693,8.7,1.7857143,0.0,90.03571,93.8,15.0,,,,5.8285704,8.7
2021-04-08,FACT,1.0,1021.0,1018.0,0.0,0.0,79.208,17.96,22.0,15.0,14.12,,,9999.0,,,6.164,8.7,1.7857143,0.0,73.02143,60.4,22.0,,,,6.7499995,8.7,0.0,0.0,82.21429,88.0,17.0,,,,5.328571,6.2
2021-04-09,FACT,7.0,1020.0,1016.0,0.0,0.0,75.9,19.28,23.0,17.0,14.72,,,9999.0,,,6.7559996,9.3,0.0,0.0,67.223076,56.9,23.0,,,,7.653845,9.3,28.333334,0.0,90.77999,93.8,15.0,,,,4.466666,7.7
2021-04-10,FACT,10.0,1016.0,1014.0,0.0,0.0,80.848,18.68,27.0,15.0,15.04,,,9999.0,,,3.712,6.7,0.0,0.0,73.10714,47.8,27.0,,,,3.614286,6.7,0.0,0.0,88.97143,93.8,16.0,,,,4.5428567,5.7
2021-04-11,FACT,6.25,1019.0,1015.0,0.0,0.0,82.775,18.583334,22.0,16.0,15.416667,,,9999.0,,,6.2125,9.3,7.6923075,0.0,75.215385,60.4,22.0,,,,7.392307,9.3,5.769231,0.0,91.07691,93.8,12.0,,,,3.2999995,7.2
2021-04-12,FACT,12.5,1020.0,1018.0,0.0,0.0,78.37917,18.125,25.0,12.0,13.833333,,,7000.0,,,3.520833,6.7,5.0,0.0,69.95999,47.3,25.0,,,,3.7133334,6.7,16.666666,0.0,94.11667,100.0,11.0,,,,3.2611105,6.7
2021-04-13,FACT,10.0,1020.0,1017.0,0.0,0.0,80.87667,17.833334,30.0,11.0,13.8,,,800.0,,,2.8766665,6.2,0.0,0.0,71.02354,30.9,30.0,,,,2.6294117,6.2,54.0625,0.0,94.20625,100.0,15.0,,,,4.818749,5.7
2021-04-14,FACT,20.178572,1020.0,1018.0,0.0,0.0,81.72857,18.357143,24.0,15.0,14.892858,,,800.0,,,5.403571,7.2,0.0,0.0,71.60667,50.2,24.0,,,,5.6666656,7.2,0.0,0.0,90.071434,93.8,16.0,,,,5.2285705,7.7
2021-04-15,FACT,4.0,1019.0,1016.0,0.0,0.0,74.548,19.44,24.0,16.0,14.44,,,9999.0,,17.5,6.9719996,11.3,7.142857,0.0,67.02142,53.6,24.0,,,17.5,8.450001,11.3,0.0,0.0,74.21875,87.6,12.0,,,17.5,4.593749,11.3
2021-04-16,FACT,0.0,1019.0,1017.0,0.0,0.0,63.028,19.24,28.0,12.0,11.4,,,9999.0,,,2.704,5.7,0.0,0.0,52.853848,34.4,28.0,,,,3.1769228,5.7,0.0,0.0,80.213326,93.7,11.0,,,,1.3266666,3.1
2021-04-17,FACT,0.0,1018.0,1016.0,0.0,0.0,68.53846,17.76923,29.0,11.0,10.961538,,,9999.0,,,1.9115384,3.6,0.0,0.0,58.799995,32.8,29.0,,,,2.1533334,3.6,0.0,0.0,70.84375,87.6,12.0,,,,1.9937501,3.6
2021-04-18,FACT,0.0,1019.0,1013.0,0.0,0.0,50.67037,21.62963,36.0,12.0,7.2222223,,,9999.0,,,4.296296,11.3,0.0,0.0,27.786665,10.0,36.0,,,,5.3733325,11.3,1.7857143,0.0,87.91429,93.9,17.0,,,,7.342858,11.8
2021-04-19,FACT,12.5,1022.0,1019.0,0.0,0.0,71.22083,19.166666,24.0,16.0,13.375,,,9999.0,,,7.204167,11.8,23.076923,0.0,60.746147,46.7,24.0,,,,8.299999,11.8,1.6666666,0.0,74.64,87.6,13.0,,,,3.3999999,4.6
2021-04-20,FACT,0.0,1019.0,1015.0,0.0,0.0,69.03333,18.11111,25.0,13.0,11.925926,,,9999.0,,,3.8259258,5.7,0.0,0.0,59.36,44.3,25.0,,,,3.9399993,5.7,0.0,0.0,90.73571,93.7,12.0,,,,2.2785716,3.6
2021-04-21,FACT,0.0,1016.0,1014.0,0.0,0.0,79.12,17.56,24.0,12.0,13.6,,,8000.0,,,3.0759997,6.7,0.0,0.0,72.37857,53.6,24.0,,,,3.4357142,6.7,29.411764,0.0,88.53529,100.0,12.0,,,,3.2941172,5.1
2021-04-22,FACT,24.0,1016.0,1014.0,0.0,0.0,82.96333,15.833333,22.0,12.0,12.633333,,,200.0,,,3.1266665,5.1,30.277779,0.0,78.03333,53.0,22.0,,,,3.0999994,4.1,42.5,0.0,92.07143,100.0,13.0,,,,4.771428,6.7
2021-04-23,FACT,29.791666,1017.0,1015.0,0.0,0.0,79.60417,16.333334,21.0,13.0,12.458333,,,900.0,,,4.491667,6.7,20.384615,0.0,68.46924,56.4,21.0,,,,4.684615,5.7,0.0,0.0,84.58571,93.6,13.0,,,,3.342857,5.1
2021-04-24,FACT,0.0,1016.0,1012.0,0.0,0.0,75.25,16.791666,22.0,14.0,12.166667,,,9999.0,,,4.2666664,6.7,0.0,0.0,67.23077,53.0,22.0,,,,4.6000004,6.7,0.0,0.0,87.46429,93.7,13.0,,,,2.5357144,6.2
2021-04-25,FACT,2.8846154,1013.0,1009.0,0.0,0.0,76.01923,17.653847,25.0,13.0,12.807693,,,9999.0,,13.4,4.3346148,8.2,0.0,0.0,65.0,36.2,25.0,,,13.4,5.593333,8.2,42.857143,0.0,90.05,93.8,15.0,,,13.4,4.342857,7.7
2021-04-26,FACT,61.8,1013.0,1010.0,0.0,0.0,78.112,17.72,21.0,15.0,13.72,,,9000.0,,,5.58,8.7,57.142857,0.0,72.96429,64.0,21.0,,,,5.842857,8.2,78.21429,0.0,88.4,100.0,15.0,,,,4.9928575,8.7
2021-04-27,FACT,50.833332,1016.0,1009.0,0.0,0.0,82.65833,17.333334,22.0,15.0,14.125,,,6000.0,,,3.7375,6.7,41.923077,0.0,76.3923,56.6,22.0,,,,3.4153845,5.7,10.714286,0.0,89.12142,93.6,11.0,,,,2.5714285,4.1
2021-04-28,FACT,25.0,1018.0,1014.0,0.0,0.0,77.50833,15.125,19.0,11.0,10.958333,,,8000.0,,,5.125,10.3,29.615385,0.0,69.94616,55.9,19.0,,,,7.6461535,10.3,33.92857,0.0,86.39999,93.6,10.0,,,,3.2,6.2
2021-04-29,FACT,36.4,1023.0,1018.0,0.0,0.0,75.73599,14.36,19.0,10.0,9.76,,,8000.0,,,5.76,10.3,49.285713,0.0,67.75715,52.0,19.0,,,,8.042857,10.3,16.666666,0.0,80.63333,93.5,11.0,,,,4.066666,7.7
2021-04-30,FACT,17.857143,1024.0,1023.0,0.0,0.0,86.1,12.571428,14.0,11.0,10.285714,,,9999.0,,,3.6,5.1,,,,,,,,,,,,,,,,,,,,
2021-05-01,FACT,0.0,1024.0,1022.0,0.0,0.0,70.28637,15.681818,21.0,12.0,9.818182,,,9999.0,,,4.009091,5.7,0.0,0.0,60.799995,43.1,21.0,,,,4.138461,5.1,0.0,0.0,90.275,93.6,7.0,,,,2.075,4.1
2021-05-02,FACT,0.0,1021.0,1017.0,0.0,0.0,62.93704,17.11111,28.0,7.0,8.111111,,,9999.0,,,2.6148148,5.1,0.0,0.0,52.293755,22.8,28.0,,,,2.65625,5.1,0.0,0.0,60.74667,71.4,11.0,,,,2.753333,5.1
2021-05-03,FACT,10.740741,1017.0,1013.0,0.0,0.0,42.655552,20.777779,33.0,11.0,6.111111,,,9999.0,,,3.0629628,6.7,11.333333,0.0,33.939995,15.1,33.0,,,,3.5466664,6.7,8.0,0.0,55.193336,72.2,15.0,,,,2.9266665,4.6
2021-05-04,FACT,20.0,1015.0,1012.0,0.0,0.0,71.82,17.44,21.0,13.0,12.08,,,900.0,,,3.72,5.7,13.461538,0.0,67.276924,49.4,21.0,,,,4.2230763,5.7,63.0,0.0,92.58667,100.0,13.0,,,,3.6999993,5.7
2021-05-05,FACT,66.666664,1019.0,1013.0,0.0,0.0,84.583336,15.541667,20.0,13.0,12.791667,,,2000.0,,,4.9791665,12.9,65.76923,0.0,77.676926,56.1,20.0,,,,5.5076923,12.9,70.71429,0.0,90.40714,93.7,13.0,,,,8.414287,11.3
2021-05-06,FACT,65.0,1020.0,1018.0,0.0,0.0,89.25,15.0,17.0,14.0,13.208333,,,6000.0,,14.9,9.366667,11.8,60.384617,0.0,85.94616,77.3,17.0,,,14.9,9.538462,11.8,75.0,0.0,93.278564,93.7,14.0,,,,6.828571,9.8
2021-05-07,FACT,78.125,1023.0,1019.0,0.0,0.0,87.424995,16.083334,18.0,15.0,13.958333,,,6000.0,,,5.3958335,8.2,80.76923,0.0,86.830765,77.4,18.0,,,,4.907692,6.7,49.705883,0.0,91.18235,100.0,11.0,,,,2.3352942,5.1
2021-05-08,FACT,38.214287,1026.0,1024.0,0.0,0.0,85.17857,15.214286,20.0,11.0,12.5,,,1500.0,,,2.3178573,5.1,49.666668,0.0,77.380005,60.0,20.0,,,,2.9999998,5.1,6.25,0.0,94.1125,100.0,10.0,,,,1.49375,4.6
2021-05-09,FACT,30.76923,1026.0,1024.0,0.0,0.0,82.98077,14.807693,20.0,10.0,11.653846,,,800.0,,,1.7730769,4.1,38.46154,0.0,75.13077,56.1,20.0,,,,2.3384616,4.1,38.333332,0.0,87.07333,100.0,11.0,,,,1.1466668,2.6
2021-05-10,FACT,39.285713,1025.0,1021.0,0.0,0.0,87.07143,15.785714,21.0,11.0,13.535714,,,1000.0,,,2.0607142,4.6,48.52941,0.0,84.405876,68.6,21.0,,,,2.4294116,4.6,13.333333,0.0,96.48333,100.0,12.0,,,,1.8000001,3.1
2021-05-11,FACT,4.8076925,1022.0,1019.0,0.0,0.0,88.01724,14.689655,20.0,12.0,12.4827585,,,100.0,,,2.6172411,6.2,3.3333333,0.0,81.837494,60.0,20.0,,,,3.16875,6.2,10.714286,0.0,94.135704,100.0,9.0,,,,1.6428572,3.1
2021-05-12,FACT,11.0,1022.0,1017.0,0.0,0.0,82.62,14.96,21.0,9.0,11.72,,,9999.0,,,2.452,5.1,12.5,0.0,73.03572,56.4,21.0,,,,3.135714,5.1,27.941177,0.0,96.3,100.0,9.0,,,,2.0,3.6
2021-05-13,FACT,22.413794,1018.0,1014.0,0.0,0.0,81.76552,14.068966,21.0,9.0,10.5172415,,,800.0,,,2.375862,4.6,15.625,0.0,73.89375,49.4,21.0,,,,3.1187496,4.6,0.0,0.0,83.98572,93.5,10.0,,,,1.5785714,3.1
2021-05-14,FACT,18.75,1013.0,1009.0,0.0,0.0,76.770836,15.625,20.0,10.0,11.291667,,,9999.0,,,4.6041665,9.3,11.538462,0.0,67.784615,48.8,20.0,,,,5.9692307,9.3,78.125,0.0,88.60001,93.8,17.0,,,,7.10625,9.3
2021-05-15,FACT,78.333336,1014.0,1008.0,0.0,0.0,92.25667,16.233334,18.0,14.0,14.966666,,,4000.0,,,7.3733335,9.8,88.888885,0.0,92.88333,82.6,18.0,,,,7.5999985,9.8,16.666666,0.0,90.84,100.0,8.0,,,,3.8066661,7.7
2021-05-16,FACT,29.807692,1021.0,1015.0,0.0,0.0,78.434616,12.923077,17.0,8.0,8.961538,,,9999.0,,,2.5384614,5.7,50.0,0.0,69.25715,55.4,17.0,,,,2.6285713,5.7,23.0,0.0,89.60001,93.5,9.0,,,,2.5733333,4.1
2021-05-17,FACT,19.62963,1023.0,1020.0,0.0,0.0,78.00741,12.148149,18.0,9.0,8.0,,,2000.0,,,2.3555555,4.6,25.666666,0.0,67.66,45.3,18.0,,,,2.493333,4.6,0.0,0.0,89.88667,100.0,6.0,,,,1.6800001,3.6
2021-05-18,FACT,0.0,1020.0,1013.0,0.0,0.0,66.276924,13.307693,21.0,6.0,6.1538463,,,2000.0,,,3.030769,5.7,0.0,0.0,55.273327,37.3,21.0,,,,3.4666665,5.7,16.071428,0.0,73.785706,93.6,9.0,,,,4.2642856,7.7
2021-05-19,FACT,39.8,1014.0,1009.0,0.0,0.0,76.228,14.68,19.0,9.0,10.4,,,9999.0,,,6.068,8.7,44.285713,0.0,73.442856,59.7,19.0,,,,6.4285707,8.7,71.875,0.0,88.21249,93.7,14.0,,,15.9,8.100001,10.8
2021-05-20,FACT,78.22581,1015.0,1007.0,0.0,0.0,87.741936,14.032258,16.0,12.0,12.0,,,1500.0,,15.9,6.5419354,10.8,81.25,0.0,85.862495,72.2,16.0,,,,5.568749,8.7,75.0,0.0,82.77222,93.6,12.0,,,12.3,4.916666,9.8
2021-05-21,FACT,66.6,1028.0,1015.0,0.0,0.0,70.08,13.48,15.0,10.0,7.92,,,8000.0,,,3.7,9.8,58.846153,0.0,60.892307,51.2,15.0,,,,3.784615,6.7,28.214285,0.0,82.11428,93.3,6.0,,,,1.7571429,4.1
2021-05-22,FACT,2.0,1029.0,1024.0,0.0,0.0,72.216,10.92,17.0,6.0,5.52,,,9999.0,,,1.9319999,4.1,0.0,0.0,61.557148,42.0,17.0,,,,1.907143,3.1,0.0,0.0,86.57857,93.3,6.0,,,,1.4571428,2.6
2021-05-23,FACT,0.0,1023.0,1014.0,0.0,0.0,59.061543,15.346154,27.0,6.0,5.6153846,,,9999.0,,,2.1653848,4.6,0.0,0.0,45.9,21.2,27.0,,,,2.1133335,4.1,0.0,0.0,46.886673,62.9,15.0,,,,3.1466665,6.2
2021-05-24,FACT,15.2,1018.0,1013.0,0.0,0.0,62.247997,17.0,20.0,15.0,8.96,,,9999.0,,,4.376,7.7,18.846153,0.0,64.253845,34.8,20.0,,,,5.5,7.7,70.0,0.0,92.41666,100.0,15.0,,,,2.794444,5.7
2021-05-25,FACT,66.71875,1022.0,1017.0,0.0,0.0,90.62812,15.15625,18.0,12.0,13.59375,,,1500.0,,,3.2656248,5.1,72.89474,0.0,91.03158,72.2,18.0,,,,4.015789,5.1,37.5,0.0,84.785706,87.7,11.0,,,,3.5214283,4.6
2021-05-26,FACT,35.625,1022.0,1017.0,0.0,0.0,80.5375,14.416667,18.0,11.0,11.0,,,9000.0,,,3.595833,5.7,40.76923,0.0,74.46923,63.6,18.0,,,,4.030769,5.7,30.882353,0.0,93.64705,100.0,11.0,,,,2.082353,4.6
2021-05-27,FACT,49.13793,1017.0,1015.0,0.0,0.0,86.13793,14.206897,18.0,11.0,11.793103,,,1500.0,,,5.0,9.3,58.82353,0.0,84.01177,67.9,18.0,,,,5.864705,8.7,81.25,0.0,87.893745,100.0,14.0,,,,5.987499,9.3
2021-05-28,FACT,82.96296,1020.0,1016.0,0.0,0.0,91.333336,15.777778,18.0,14.0,14.333333,,,4000.0,,,5.881481,8.7,81.0,0.0,89.259995,82.6,18.0,,,,6.5999994,8.7,69.28571,0.0,93.764275,100.0,14.0,,,,3.5642853,4.6
2021-05-29,FACT,56.4,1023.0,1019.0,0.0,0.0,85.451996,15.44,19.0,12.0,12.88,,,4000.0,,,3.4839997,5.1,55.0,0.0,80.60714,63.6,19.0,,,,3.9857137,5.1,18.88889,0.0,95.56111,100.0,9.0,,,,2.1444445,3.6
2021-05-30,FACT,13.333333,1025.0,1019.0,0.0,0.0,85.689995,13.0,18.0,9.0,10.366667,,,500.0,,,2.27,4.1,11.764706,0.0,79.458824,55.6,18.0,,,,2.2470586,4.1,39.0625,0.0,90.04374,100.0,10.0,,,,2.4062498,5.1
2021-05-31,FACT,63.46154,1024.0,1018.0,0.0,0.0,89.84615,13.423077,17.0,10.0,11.730769,,,4000.0,,,2.4499998,5.1,67.30769,0.0,85.1077,72.4,17.0,,,,2.5769231,4.1,53.57143,0.0,95.47143,100.0,11.0,,,,1.7571428,2.6
2021-06-01,FACT,30.714285,1028.0,1025.0,0.0,0.0,89.07857,12.964286,18.0,9.0,11.035714,,,200.0,,,2.4464285,5.7,33.0,0.0,83.47999,63.6,18.0,,,,2.813333,5.7,0.0,0.0,94.174995,100.0,11.0,,,,2.825,5.1
2021-06-02,FACT,10.434783,1030.0,1027.0,0.0,0.0,80.247826,15.391304,20.0,11.0,11.782609,,,9999.0,,,5.7173915,10.8,17.142857,0.0,75.08572,56.1,20.0,,,,5.685714,9.3,1.7857143,0.0,77.42143,87.4,10.0,,,,6.0642853,10.8
2021-06-03,FACT,0.0,1032.0,1030.0,0.0,0.0,69.775,15.125,20.0,10.0,9.208333,,,9999.0,,,3.5999997,7.2,0.0,0.0,61.43077,45.6,20.0,,,,3.3230767,7.2,0.0,0.0,95.14211,100.0,6.0,,,,1.1999999,2.6
2021-06-04,FACT,0.0,1030.0,1027.0,0.0,0.0,84.920006,11.533334,20.0,6.0,8.6,,,100.0,,,2.5033333,6.2,0.0,0.0,77.09999,40.0,20.0,,,,2.6812499,5.1,0.0,0.0,88.57334,100.0,6.0,,,,2.7733333,6.2
2021-06-05,FACT,0.0,1027.0,1022.0,0.0,0.0,70.67857,12.857142,23.0,6.0,6.678571,,,3000.0,,,1.4607143,3.1,0.0,0.0,61.558823,27.0,23.0,,,,1.5000001,3.1,0.0,0.0,60.835712,87.2,8.0,,,,2.9500003,5.7
2021-06-06,FACT,0.0,1021.0,1015.0,0.0,0.0,35.157692,19.23077,27.0,8.0,1.8076923,,,5000.0,,14.4,5.726923,9.8,0.0,0.0,24.379997,18.4,27.0,,,14.4,7.379999,9.8,0.0,0.0,34.22857,39.4,18.0,,,,6.092857,7.7
2021-06-07,FACT,0.0,1014.0,1009.0,0.0,0.0,33.016003,22.04,28.0,18.0,4.68,,,9999.0,,,5.7759995,7.7,0.0,0.0,28.614286,22.8,28.0,,,,5.4714284,7.7,18.571428,0.0,53.171436,72.4,17.0,,,,4.85,9.3
2021-06-08,FACT,10.4,1022.0,1014.0,0.0,0.0,64.007996,18.16,22.0,14.0,10.92,,,9999.0,,,4.0559998,9.3,0.0,0.0,61.642857,49.6,22.0,,,,3.7428567,7.7,7.5,0.0,92.85,100.0,11.0,,,,1.5944445,3.6
2021-06-09,FACT,7.857143,1023.0,1020.0,0.0,0.0,89.316666,14.033334,21.0,11.0,12.066667,,,100.0,,,1.6533333,3.1,7.142857,0.0,83.943756,60.2,21.0,,,,1.7000002,3.1,7.894737,0.0,97.63684,100.0,8.0,,,,1.3894738,2.6
2021-06-10,FACT,45.588234,1020.0,1017.0,0.0,0.0,97.24412,12.470589,16.0,8.0,12.029411,,,100.0,,,2.6794116,5.1,52.5,0.0,95.63999,87.9,16.0,,,,2.9699998,5.1,70.0,0.0,98.715004,100.0,9.0,,,,2.475,5.1
2021-06-11,FACT,23.333334,1016.0,1011.0,0.0,0.0,78.28,15.166667,25.0,9.0,10.533334,,,100.0,,8.7,2.4433331,6.2,0.0,0.0,68.26875,36.2,25.0,,,8.7,2.825,6.2,27.941177,0.0,84.21764,100.0,10.0,,,,3.211764,4.6
2021-06-12,FACT,18.571428,1017.0,1014.0,0.0,0.0,83.99642,14.571428,21.0,10.0,11.642858,,,500.0,,,2.8999999,4.6,19.666666,0.0,78.76667,52.8,21.0,,,,2.74,4.1,33.333332,0.0,95.09444,100.0,11.0,,,,4.0,7.7
2021-06-13,FACT,40.0,1022.0,1017.0,0.0,0.0,86.59259,13.296296,18.0,11.0,10.888889,,,200.0,,,4.022222,7.7,52.0,0.0,78.01333,59.5,18.0,,,,4.253333,6.2,14.0625,0.0,97.47223,100.0,7.0,,,,1.5888889,2.6
2021-06-14,FACT,13.392858,1021.0,1016.0,0.0,0.0,91.600006,11.451612,19.0,7.0,9.967742,,,100.0,,,1.9354838,4.1,15.0,0.0,87.35556,59.7,19.0,,,,2.35,4.1,21.17647,0.0,95.83529,100.0,9.0,,,,1.7470589,4.1
2021-06-15,FACT,39.444443,1016.0,1012.0,0.0,0.0,86.651855,13.296296,18.0,9.0,10.962963,,,1000.0,,,3.1592593,6.2,40.714287,0.0,79.15714,67.7,18.0,,,,4.257142,6.2,53.75,0.0,91.73333,93.7,12.0,,,,2.9333334,4.1
2021-06-16,FACT,59.791668,1019.0,1013.0,0.0,0.0,86.80417,14.875,18.0,12.0,12.625,,,6000.0,,,4.183333,6.7,69.666664,0.0,84.27334,72.4,18.0,,,,4.8,6.7,74.375,0.0,90.74999,100.0,13.0,,,,3.7937496,6.2
2021-06-17,FACT,71.666664,1028.0,1019.0,0.0,0.0,92.503334,14.433333,17.0,12.0,13.2,,,200.0,,,3.6499999,6.2,80.55556,0.0,91.983345,77.3,17.0,,,,3.966666,5.7,47.22222,0.0,98.916664,100.0,8.0,,,,1.5388889,3.6
2021-06-18,FACT,25.0,1029.0,1025.0,0.0,0.0,88.26072,12.535714,19.0,8.0,10.357142,,,100.0,,,2.95,6.7,1.7857143,0.0,78.83572,59.7,19.0,,,,4.785714,6.7,0.0,0.0,94.064285,100.0,7.0,,,,2.0500002,3.6
2021-06-19,FACT,0.0,1025.0,1019.0,0.0,0.0,60.61111,15.555555,27.0,7.0,6.148148,,,100.0,,,2.162963,4.1,0.0,0.0,48.406246,19.8,27.0,,,,2.14375,3.6,0.0,0.0,44.20715,58.3,13.0,,,,3.2571425,4.1
2021-06-20,FACT,0.0,1019.0,1017.0,0.0,0.0,38.992,20.44,27.0,15.0,5.72,,,9999.0,,,4.364,7.2,0.0,0.0,35.657143,26.2,27.0,,,,4.964286,7.2,0.0,0.0,39.146664,52.0,15.0,,,12.9,3.6666667,7.7
2021-06-21,FACT,10.6,1017.0,1011.0,0.0,0.0,52.736,19.48,24.0,15.0,8.64,,,9999.0,,12.9,5.876,9.3,1.9230769,0.0,52.52308,27.0,23.0,,,,6.3692303,9.3,67.333336,0.0,86.520004,93.8,16.0,,,14.4,9.626667,11.8
2021-06-22,FACT,70.71429,1016.0,1012.0,0.0,0.0,86.87858,16.071428,18.0,14.0,13.857142,,,3000.0,,18.0,9.460714,11.8,71.17647,0.0,85.50001,72.6,18.0,,,18.0,9.688236,11.8,59.285713,0.0,90.292854,93.7,13.0,,,,5.4357133,7.2
2021-06-23,FACT,64.2,1022.0,1016.0,0.0,0.0,87.5,13.72,16.0,11.0,11.64,,,3000.0,,,3.3079998,6.7,72.85714,0.0,85.635704,72.2,16.0,,,,3.4214282,6.7,18.333334,0.0,92.81335,100.0,7.0,,,,0.88000005,2.1
2021-06-24,FACT,0.9259259,1023.0,1017.0,0.0,0.0,80.72963,10.925926,17.0,7.0,7.296296,,,350.0,,,1.4851851,3.1,1.6666666,0.0,72.846664,39.1,17.0,,,,1.8933334,3.1,0.0,0.0,83.973335,93.3,7.0,,,,3.2266667,7.7
2021-06-25,FACT,49.107143,1016.0,1009.0,0.0,0.0,83.567856,12.428572,16.0,7.0,9.678572,,,2500.0,,16.5,7.6071424,14.4,67.1875,0.0,82.70626,66.9,16.0,,,16.5,10.031251,14.4,75.0,0.0,77.45714,82.4,14.0,,,,5.692857,7.2
2021-06-26,FACT,67.5,1018.0,1014.0,0.0,0.0,69.25417,14.458333,16.0,14.0,8.833333,,,8000.0,,,5.0916667,6.7,65.76923,0.0,66.15385,59.0,16.0,,,,4.946154,6.7,49.285713,0.0,71.02857,76.5,11.0,,,,5.121428,7.2
2021-06-27,FACT,38.541668,1015.0,1007.0,0.0,0.0,67.479164,13.916667,17.0,11.0,7.875,,,9999.0,,,6.2791657,8.2,20.76923,0.0,63.807686,51.4,17.0,,,,6.8538456,8.2,74.70588,0.0,80.68234,93.6,13.0,,,18.5,8.852942,12.3
2021-06-28,FACT,82.75862,1015.0,1005.0,0.0,0.0,88.47242,12.206897,15.0,10.0,10.310345,,,2000.0,,18.5,5.2448277,12.3,88.23529,0.0,91.452934,87.5,13.0,,,17.5,3.4529402,11.8,75.0,0.0,93.09286,100.0,10.0,,,,1.4928571,2.6
2021-06-29,FACT,83.92857,1015.0,999.0,0.0,0.0,92.46429,10.857142,15.0,10.0,9.678572,,,3000.0,,16.5,3.5964284,11.3,85.9375,0.0,91.975,87.4,11.0,,,,3.0249996,6.2,78.0,0.0,88.10667,93.7,11.0,,,16.5,6.479999,11.3
2021-06-30,FACT,77.40741,1014.0,1007.0,0.0,0.0,82.796295,13.592592,16.0,12.0,10.666667,,,3000.0,,21.1,9.118519,14.4,73.0,0.0,79.25333,67.5,16.0,,,20.6,10.140001,12.9,93.75,0.0,89.2375,93.7,13.0,,,21.1,10.787499,14.4
2021-07-01,FACT,65.0,1022.0,1015.0,0.0,0.0,85.95,14.5,17.0,13.0,12.136364,,,7000.0,,,5.4227266,8.2,60.384617,0.0,82.861534,72.4,17.0,,,,5.5384617,8.2,75.0,0.0,80.38572,93.7,14.0,,,,7.0428567,8.7
2021-07-02,FACT,67.5,1022.0,1015.0,0.0,0.0,74.7875,14.875,16.0,13.0,10.375,,,9999.0,,,8.504167,12.3,65.0,0.0,70.40769,63.1,16.0,,,,9.569231,12.3,77.77778,0.0,86.64444,93.7,13.0,,,19.5,10.366667,14.4
2021-07-03,FACT,71.875,1023.0,1012.0,0.0,0.0,83.59688,14.5625,17.0,13.0,11.71875,,,2500.0,,19.5,8.44375,14.4,74.72222,0.0,83.60556,63.4,17.0,,,18.0,7.927778,14.4,60.714287,0.0,83.471436,93.5,10.0,,,,2.6857142,6.7
